company_name,Location,location_type,Sales,URL,phone_number
"Aspire Pharmaceuticals, Inc.",New Jersey(Usa),Headquarters,25350365,www.aspire-pharma.com,(732) 447-1444
"Ali Holdings, Llc",Nebraska(Usa),Headquarters,25252067,,(402) 858-2612
"Lief Organics, Llc",California(Usa),Headquarters,25239124,www.lieflabs.com,(661) 775-2500
Pfizer Pharmaceuticals Llc,Puerto Rico(Usa),Headquarters,25143251,www.pfizer.com,(787) 866-6249
"Zila Pharmaceuticals, Inc.",Arizona(Usa),Headquarters,25043027,www.denmat.com,(602) 266-6700
"Kc Pharmaceuticals, Inc.",California(Usa),Headquarters,24890623,www.kc-ph.com,(909) 598-9499
Dusa Pharmaceuticals Inc.,Massachusetts(Usa),Headquarters,24877096,www.levulanhcp.com,(978) 657-7500
Suheung-America Corporation,California(Usa),Headquarters,24863330,www.embocaps.com,(714) 854-9882
"Spray-Tek, Llc",New Jersey(Usa),Headquarters,24828669,www.spray-tek.com,(732) 469-0050
"Pegasus Laboratories, Inc.",Florida(Usa),Headquarters,24778616,www.pegasuslabs.com,(850) 478-2770
"Xcelience Holdings, Llc",Florida(Usa),Headquarters,24763953,pharma.lonza.com,(813) 286-0404
"Xcelience, Llc",Florida(Usa),Headquarters,24763953,pharma.lonza.com,(813) 286-0404
"Merck, Sharp & Dohme (Europe) Inc.",New Jersey(Usa),Headquarters,24721068,www.merck.com,(908) 423-1000
"Curia Massachusetts, Inc",Massachusetts(Usa),Headquarters,24692227,www.curiaglobal.com,(781) 270-7900
"Urovant Sciences, Inc.",California(Usa),Headquarters,24688867,www.urovant.com,(949) 226-6029
Wyeth-Ayerst (Asia) Ltd.,New Jersey(Usa),Headquarters,24624611,www.pfizer.com,(973) 660-5500
"Predictive Technology Group, Inc.",Utah(Usa),Headquarters,24441424,www.predtechgroup.com,(888) 407-9761
Astellas Institute For Regenerative Medicine,Massachusetts(Usa),Headquarters,24358080,www.astellascareers.jobs,(800) 727-7003
Pharmgate Inc.,North Carolina(Usa),Headquarters,24284406,www.pharmgate.com,(910) 679-8364
Sanara Medtech Inc.,Texas(Usa),Headquarters,24143919,www.sanaramedtech.com,(817) 529-2300
Abbott Laboratories Services Corp.,Illinois(Usa),Headquarters,24134898,www.abbott.com,(708) 937-6100
"Worldwide Clinical Trials, Inc.",North Carolina(Usa),Headquarters,24134898,www.worldwide.com,(610) 632-8150
Biofrontera Inc.,Massachusetts(Usa),Headquarters,24100000,www.biofrontera-us.com,(781) 245-1325
"Silarx Pharmaceuticals, Inc.",New York(Usa),Headquarters,24068154,www.silarx.com,(845) 225-1500
Neopharma Inc,Tennessee(Usa),Headquarters,24062340,www.neopharma.com,(609) 201-2185
"Nitto Avecia Pharma Services, Inc.",California(Usa),Headquarters,23991852,www.aveciapharma.com,(949) 951-4425
"Innovus Pharmaceuticals, Inc.",Colorado(Usa),Headquarters,23990000,www.aytuhealth.com,(858) 964-5123
"Meridian Life Science, Inc.",Ohio(Usa),Headquarters,23918112,www.meridianbioscience.com,(513) 271-3700
"Momenta Pharmaceuticals, Inc.",Massachusetts(Usa),Headquarters,23868000,www.momentapharma.com,(617) 491-9700
"Nomax, Inc.",Missouri(Usa),Headquarters,23659451,www.nomax.com,(314) 815-5200
"Kythera Biopharmaceuticals, Inc.",California(Usa),Headquarters,23641111,www.mykybella.com,(818) 587-4500
"Avkare, Llc",Tennessee(Usa),Headquarters,23601891,www.avkare.com,(931) 292-6222
"Kyowa Kirin Pharmaceutical Research, Inc.",California(Usa),Headquarters,23512594,www.kyowakirin.com,(858) 952-7000
"Continental Manufacturing Chemist, Inc.",Iowa(Usa),Headquarters,23511028,www.continentalmfgchemist.com,(515) 795-2000
"Mediatech, Inc.",Virginia(Usa),Headquarters,23458114,www.gomediatech.com,(703) 471-5955
"Alpine Immune Sciences, Inc.",Washington(Usa),Headquarters,23443000,www.alpineimmunesciences.com,(206) 788-4545
"Pbm Products Of Virginia, Llc",Virginia(Usa),Headquarters,23325151,,(540) 832-3282
"Armstrong Pharmaceuticals, Inc.",Massachusetts(Usa),Headquarters,23246603,www.primatene.com,(617) 323-7404
"Nutritional Laboratories International, Inc.",Montana(Usa),Headquarters,23189107,www.nutritionallaboratories.com,(406) 273-5493
Aspen Api Inc.,Illinois(Usa),Headquarters,23174964,www.aspenapi.com,(847) 635-0985
"Medefil, Inc.",Illinois(Usa),Headquarters,23169112,www.medefilinc.com,(630) 682-4600
"Avent, Inc.",Arizona(Usa),Headquarters,23108022,usa.philips.com,(520) 574-9438
"Codiak Biosciences, Inc.",Massachusetts(Usa),Headquarters,22935000,www.codiakbio.com,(617) 949-4100
"Intra-Cellular Therapies, Inc.",New York(Usa),Headquarters,22813000,ir.intracellulartherapies.com,(646) 440-9333
"Emd Serono Research Institute, Inc.",Massachusetts(Usa),Headquarters,22584536,www.emdserono.com,(781) 982-9000
Actelion Us Holding Company,California(Usa),Headquarters,22463569,www.janssen.com,(650) 624-6900
Brookwood Pharmaceuticals Inc,Alabama(Usa),Headquarters,22382341,www.surmodics.com,(205) 917-2200
"Ambion, Inc.",Texas(Usa),Headquarters,22294315,www.thermofisher.com,(512) 651-0200
"First Priority, Inc.",Illinois(Usa),Headquarters,22224673,www.prioritycare.com,(847) 531-1215
"Granules Pharmaceuticals, Inc.",Virginia(Usa),Headquarters,22131891,www.granulesindia.com,(571) 325-5950
"Medavail Holdings, Inc.",Arizona(Usa),Headquarters,22129000,www.myoscorp.com,(973) 509-0444
"Transtech Pharma, Llc",North Carolina(Usa),Headquarters,22077672,www.ttpharma.com,(336) 841-0300
Prosupps Usa Llc,Texas(Usa),Headquarters,22000781,www.prosupps.com,(214) 310-1188
Item 9 Labs Corp.,Arizona(Usa),Headquarters,21937227,,(833) 867-6337
"Eton Pharmaceuticals, Inc.",Illinois(Usa),Headquarters,21832000,www.etonpharma.com,(847) 787-7361
"Trividia Manufacturing Solutions, Inc.",New Hampshire(Usa),Headquarters,21723574,www.trividiams.com,(603) 788-2848
Pfizer H.C.P. Corporation,New York(Usa),Headquarters,21575139,www.pfizer.com,(212) 733-2323
"Ivy Animal Health, Inc.",Kansas(Usa),Headquarters,21519275,www.elanco.com,(913) 310-7900
"Gelesis Holdings, Inc.",Massachusetts(Usa),Headquarters,21442000,,(617) 456-4718
Auro Health Llc,New Jersey(Usa),Headquarters,21439043,www.aurohealth.com,(732) 839-9400
Celularity Inc.,New Jersey(Usa),Headquarters,21335000,www.celularity.com,(609) 235-1010
Celularity Llc,New Jersey(Usa),Headquarters,21335000,www.celularity.com,(609) 235-1010
"Loxo Oncology, Inc.",Connecticut(Usa),Headquarters,21300000,www.loxooncology.com,(203) 653-3880
Nutra-Med Packaging Inc.,New Jersey(Usa),Headquarters,21228436,www.nutra-med.com,(973) 625-2274
"Nhk Laboratories, Inc.",California(Usa),Headquarters,21213158,www.nhklabs.com,(562) 903-5835
"Neolife International, Llc",California(Usa),Headquarters,21185501,www.neolife.com,(510) 651-0405
Wyeth Holdings Llc,New Jersey(Usa),Headquarters,20887773,www.pfizer.com,(973) 660-5000
Osmotica Pharmaceutical Us Llc,Georgia(Usa),Headquarters,20756017,www.osmotica.com,(770) 509-4500
Aaa Pharmaceutical,New Jersey(Usa),Headquarters,20743556,www.aaapharm.com,(609) 288-6060
Cliniqa Corporation,California(Usa),Headquarters,20697460,www.cliniqa.com,(760) 744-1900
"Emmaus Life Sciences, Inc.",California(Usa),Headquarters,20610000,www.emmausmedical.com,(310) 214-0065
"Ardea Biosciences, Inc.",Maryland(Usa),Headquarters,20587191,www.astrazeneca-us.com,(858) 652-6500
"Eusa Pharma (Usa), Inc.",Pennsylvania(Usa),Headquarters,20549206,,(215) 867-4900
"Xeris Pharmaceuticals, Inc.",Illinois(Usa),Headquarters,20435000,www.xerispharma.com,(844) 445-5704
"Pd International Holdings, Llc",Missouri(Usa),Headquarters,20426938,,(314) 968-2376
"Atara Biotherapeutics, Inc.",California(Usa),Headquarters,20340000,www.atarabio.com,(650) 278-8930
"Rising Pharma Holdings, Inc.",New Jersey(Usa),Headquarters,20283313,www.risingpharma.com,(201) 961-9000
"Rising Pharmaceuticals, Inc",New Jersey(Usa),Headquarters,20283313,www.risingpharma.com,(201) 961-9000
"Advance Pharmaceutical, Inc.",New York(Usa),Headquarters,20123622,www.advancepharmaceutical.com,(631) 981-4600
"Keros Therapeutics, Inc.",Massachusetts(Usa),Headquarters,20100000,www.kerostx.com,(617) 314-6297
"Wave Life Sciences Usa, Inc.",Massachusetts(Usa),Headquarters,20077000,www.wavelifesciences.com,(617) 949-2900
"Biomed Healthcare, Inc.",Pennsylvania(Usa),Headquarters,20071105,www.soleohealth.com,(888) 244-2340
"Cv Sciences, Inc.",California(Usa),Headquarters,20048000,www.cvsciences.com,(866) 290-2157
Carlsbad Technology Inc.,California(Usa),Headquarters,20000000,www.carlsbadtech.com,(760) 431-8284
"Dhaliwal Pharmaceuticals Laboratories, Llc",Texas(Usa),Headquarters,20000000,www.dhaliwal-labs.com,(312) 690-7893
"Optum Pharmacy 801, Inc.",Arizona(Usa),Headquarters,20000000,www.optum.com,(623) 742-1700
Ys Marketing Inc.,New York(Usa),Headquarters,20000000,,(718) 778-6080
"Morphic Holding, Inc.",Massachusetts(Usa),Headquarters,19794000,www.morphictx.com,(781) 996-0955
"Cls Holdings Usa, Inc.",Florida(Usa),Headquarters,19292087,www.clsholdingsinc.com,(888) 438-9132
Immucell Corporation,Maine(Usa),Headquarters,19242969,www.immucell.com,(207) 878-2770
"Greenwich Biosciences, Llc",California(Usa),Headquarters,19222396,www.jazzpharma.com,(760) 795-2200
"Cramer Products, Inc.",Kansas(Usa),Headquarters,19170374,www.cramersportsmed.com,(800) 345-2231
"Fulcrum Therapeutics, Inc.",Massachusetts(Usa),Headquarters,19163000,www.fulcrumtx.com,(617) 651-8851
"Aim International, Inc.",Idaho(Usa),Headquarters,19152681,www.theaimcompanies.com,(208) 465-5116
"Mirum Pharmaceuticals, Inc.",California(Usa),Headquarters,19138000,www.mirumpharma.com,(650) 667-4085
"Cullinan Management, Inc.",Massachusetts(Usa),Headquarters,18943000,www.mpmcapital.com,(617) 410-4650
"Nutracap Labs, Llc",Georgia(Usa),Headquarters,18892124,www.nutracapusa.com,(800) 688-5956
Scholar Rock Holding Corporation,Massachusetts(Usa),Headquarters,18816000,www.scholarrock.com,(857) 259-3860
"Kadmon Pharmaceuticals, Llc",Pennsylvania(Usa),Headquarters,18758535,www.kadmon.com,(724) 778-6100
"Aeglea Biotherapeutics, Inc.",Texas(Usa),Headquarters,18739000,www.aeglea.com,(512) 942-2935
"Sonoma Pharmaceuticals, Inc.",Georgia(Usa),Headquarters,18629000,www.sonomapharma.com,(800) 759-9305
Synbiotics Llc,Missouri(Usa),Headquarters,18602631,,(816) 464-3500
Hookipa Pharma Inc.,New York(Usa),Headquarters,18448000,www.hookipapharma.com,(431) 890-6360
"Ingenus Pharmaceuticals, Llc",Florida(Usa),Headquarters,18311215,www.ingenus.com,(407) 354-5365
Princeton Biomeditech Corp,New Jersey(Usa),Headquarters,18307497,www.pbmc.com,(732) 274-1000
"Enzo Life Sciences, Inc.",New York(Usa),Headquarters,18260436,www.enzo.com,(631) 694-7070
"Spero Therapeutics, Inc.",Massachusetts(Usa),Headquarters,18256000,www.sperotherapeutics.com,(857) 242-1600
"Exela Pharma Sciences, Llc",North Carolina(Usa),Headquarters,18245788,www.exelapharma.com,(828) 758-5474
"Alternative Laboratories, Llc",Florida(Usa),Headquarters,18173038,www.alternativelabs.com,(239) 692-9160
"Pel-Freez Arkansas, Llc",Arkansas(Usa),Headquarters,18168575,www.pel-freez.com,(479) 636-4361
Berg Llc,Massachusetts(Usa),Headquarters,17905181,www.berghealth.com,(617) 588-0083
"S&B Pharma, Inc.",Missouri(Usa),Headquarters,17856613,www.alkemlabs.com,(636) 343-5664
Corgenix Medical Corporation,Colorado(Usa),Headquarters,17537366,www.corgenix.com,(303) 457-4345
Rvl Pharmaceuticals Plc,New Jersey(Usa),Headquarters,17501000,www.osmotica.com,(908) 809-1300
"Lloyd, Inc. Of Iowa",Iowa(Usa),Headquarters,17479415,www.lloydinc.com,(800) 831-0004
Medicines360,California(Usa),Headquarters,17400453,www.medicines360.org,(415) 951-8700
"Calimmune, Inc.",California(Usa),Headquarters,17312294,www.cslbehring.com,(310) 806-6240
"Leading Pharma, Llc",New Jersey(Usa),Headquarters,17200754,www.leadingpharma.com,(201) 746-9160
"Unipharm, Inc.",New York(Usa),Headquarters,17064580,www.unipharmus.com,(212) 594-3260
"Synergy Pharmaceuticals, Llc",Illinois(Usa),Headquarters,16820000,,(212) 297-0020
Insite Vision Incorporated,New Jersey(Usa),Headquarters,16817849,www.insite.com,(510) 865-8800
A-S Medication Solutions Llc,Illinois(Usa),Headquarters,16682351,www.a-smeds.com,(847) 680-3515
Virtual Marketing Llc,Colorado(Usa),Headquarters,16607577,,(303) 771-3362
Vitamin Classics Inc,California(Usa),Headquarters,16217706,,(818) 225-0375
"Teikoku Pharma Usa, Inc.",California(Usa),Headquarters,16213799,www.teikokuusa.com,(408) 501-1800
Sanaria Inc.,Maryland(Usa),Headquarters,16212887,www.sanaria.com,(301) 770-3222
Lipocine Inc.,Utah(Usa),Headquarters,16140838,www.lipocine.com,(801) 994-7383
"Boccard Life Sciences, Inc.",Texas(Usa),Headquarters,16127914,www.boccard.com,(713) 643-0681
"Virtus Pharmaceuticals Opco Ii, Llc",Pennsylvania(Usa),Headquarters,16001895,www.virtusrx.com,(267) 938-4850
Anip Acquisition Company,Minnesota(Usa),Headquarters,15900381,,(218) 634-3500
Hempfusion Wellness Inc.,California(Usa),Headquarters,15882198,,(877) 669-4367
Nuvation Bio Operating Company Inc.,New York(Usa),Headquarters,15753582,www.nuvationbio.com,(332) 208-6102
"Forty Seven, Inc.",California(Usa),Headquarters,15678000,www.gilead.com,(650) 352-4150
Drugdev Inc.,Pennsylvania(Usa),Headquarters,15601700,www.drugdev.com,(888) 650-1860
Mylan Api Inc.,New Jersey(Usa),Headquarters,15459678,,(732) 748-8882
"Marinus Pharmaceuticals, Inc.",Pennsylvania(Usa),Headquarters,15345000,www.marinuspharma.com,(484) 801-4670
"Psi Pharma Support America, Inc.",Pennsylvania(Usa),Headquarters,15306920,,(267) 464-2500
Nature'S Value Inc.,New York(Usa),Headquarters,15000000,www.naturesvalue.com,(631) 846-2500
"Uas Laboratories, Inc.",Minnesota(Usa),Headquarters,15000000,www.chr-hansen.com,(952) 935-1707
"Cue Biopharma, Inc",Massachusetts(Usa),Headquarters,14941370,www.cuebiopharma.com,(617) 949-2680
"Grifols Worldwide Operations Usa, Inc.",California(Usa),Headquarters,14900790,www.grifols.com,(323) 225-2221
"American Laboratories, Inc.",Nebraska(Usa),Headquarters,14890730,www.americanlaboratories.com,(402) 858-2612
"Sun Brothers, Llc",Utah(Usa),Headquarters,14791375,www.sunwarrior.com,(888) 540-3667
Vyne Therapeutics Inc.,New Jersey(Usa),Headquarters,14755000,www.vynetherapeutics.com,(800) 755-7936
The Tomayko Group Llc,Pennsylvania(Usa),Headquarters,14603293,www.tomaykogroup.com,(412) 481-0600
Insight Pharmaceuticals Corporation,New York(Usa),Headquarters,14459217,www.prestigebrands.com,(267) 852-0505
"Pgxhealthholding, Inc.",Connecticut(Usa),Headquarters,14397179,,(203) 786-3400
"Sparhawk Laboratories, Inc.",Kansas(Usa),Headquarters,14193767,www.sparhawklabs.com,(913) 888-7500
"Frequency Therapeutics, Inc.",Massachusetts(Usa),Headquarters,14068000,www.frequencytx.com,(781) 315-4600
Mak Llc,Missouri(Usa),Headquarters,14023847,,(314) 654-2000
Fremont Amgen Inc,California(Usa),Headquarters,14010723,www.amgen.com,(510) 284-6500
Durect Corporation,California(Usa),Headquarters,13977000,www.durect.com,(408) 777-1417
"Clarus Therapeutics Holdings, Inc.",Illinois(Usa),Headquarters,13957000,www.clarustherapeutics.com,(847) 562-4300
"United-Guardian, Inc.",New York(Usa),Headquarters,13929629,www.u-g.com,(631) 273-0900
"Oakwood Laboratories, L.L.C.",Ohio(Usa),Headquarters,13897558,www.oakwoodlabs.com,(440) 359-0000
The Wilson Group Inc,Wisconsin(Usa),Headquarters,13867640,,(414) 228-3042
"E. R. Squibb & Sons, L.L.C.",New Jersey(Usa),Headquarters,13734813,www.bms.com,(732) 246-3195
Solid Biosciences Inc.,Massachusetts(Usa),Headquarters,13620000,www.solidbio.com,(617) 337-4680
"Ixc Discovery, Inc.",North Carolina(Usa),Headquarters,13583218,,(919) 941-5206
Xerimis Inc.,New Jersey(Usa),Headquarters,13561017,www.xerimis.com,(856) 727-9940
"Rainbow Light Nutritional Systems, Inc.",Florida(Usa),Headquarters,13504451,www.rainbowlight.com,(954) 233-3300
"Syncom Pharmaceuticals, Inc",New Jersey(Usa),Headquarters,13403063,www.syncom.net,(973) 787-2405
"Au Naturel, Inc.",Utah(Usa),Headquarters,13353592,www.nutraceutical.com,(801) 626-4900
Poms Corporation,Virginia(Usa),Headquarters,13270621,www.poms.com,(703) 574-9901
"Maximum Human Performance Holdings, Llc",New Jersey(Usa),Headquarters,13240618,www.mhpstrong.com,(973) 785-9055
Idt Biologika Corporation,Maryland(Usa),Headquarters,12739155,www.idt-biologika.com,(240) 599-3000
Clearly Derm Llc,Florida(Usa),Headquarters,12730712,www.clearlyderm.com,(561) 353-3376
Sun Pharmaceutical Industries Inc.,Massachusetts(Usa),Headquarters,12633426,www.sunpharma.com,(978) 528-2232
"Belcher Holdings, Inc.",Florida(Usa),Headquarters,12609597,,(727) 530-1585
"Silvergate Pharmaceuticals, Inc.",Colorado(Usa),Headquarters,12469189,www.azurity.com,(855) 379-0382
"Ltm Enterprises, Inc",Utah(Usa),Headquarters,12402376,www.goldengatecap.com,(801) 423-2800
Genesis Biosciences Llc,Georgia(Usa),Headquarters,12392394,www.genesisbiosciences.us,(770) 963-0959
Arcturus Therapeutics Holdings Inc.,California(Usa),Headquarters,12359000,www.arcturusrx.com,(858) 900-2660
"Qal-Tek Holdings, Llc",Idaho(Usa),Headquarters,12351404,,(208) 523-5557
Worthington Biochemical Corporation,New Jersey(Usa),Headquarters,12304973,www.worthington-biochem.com,(732) 942-1660
Aptevo Therapeutics Inc.,Washington(Usa),Headquarters,12292000,www.aptevotherapeutics.com,(206) 838-0500
"Earth'S Creation Usa, Inc.",South Carolina(Usa),Headquarters,12277990,www.earthscreationusa.com,(864) 610-6000
"Cocrystal Merger Sub, Inc.",Washington(Usa),Headquarters,12258002,www.cocrystalpharma.com,(425) 398-7178
"Neurelis, Inc.",California(Usa),Headquarters,12168643,www.neurelis.com,(858) 251-2111
"Eiger Biopharmaceuticals, Inc.",California(Usa),Headquarters,12142000,www.eigerbio.com,(650) 272-6138
"Viva 5, Llc",Florida(Usa),Headquarters,12131402,www.viva5corp.com,(561) 239-2239
Clever Leaves Holdings Inc.,New York(Usa),Headquarters,12117000,www.cleverleaves.com,(646) 880-4382
"Grato Holdings, Inc.",Iowa(Usa),Headquarters,12024329,www.peacefulmountain.com,(712) 647-2499
"Stason Pharmaceuticals, Inc.",California(Usa),Headquarters,11915699,www.stasonpharma.com,(949) 380-0752
"Quest Products, Llc",Wisconsin(Usa),Headquarters,11831022,www.myqueststore.com,(800) 650-0113
"Cleveland Diabetes Care, Inc.",Florida(Usa),Headquarters,11752957,,(904) 394-2620
"Med Care Of Kansas, Inc.",Kansas(Usa),Headquarters,11744354,www.caritasclinics.org,(785) 295-8548
Incyte Holdings Corporation,Delaware(Usa),Headquarters,11666889,www.incyte.com,(302) 498-6700
Newhere Inc.,California(Usa),Headquarters,11602975,www.cbdfx.com,(888) 991-7471
"Mckenna Labs, Inc.",California(Usa),Headquarters,11599412,www.mckennalabs.com,(714) 687-6888
"Acetylon Pharmaceuticals, Inc.",New Jersey(Usa),Headquarters,11533739,www.bms.com,(908) 673-9000
"Reata Pharmaceuticals, Inc.",Texas(Usa),Headquarters,11490000,www.reatapharma.com,(972) 865-2219
Amryt Pharmaceuticals Inc.,Massachusetts(Usa),Headquarters,11377719,www.aegerion.com,(877) 764-3131
"Orchestra Biomed, Inc.",Pennsylvania(Usa),Headquarters,11262062,www.orchestrabiomed.com,(917) 254-4900
"Kala Pharmaceuticals, Inc.",Massachusetts(Usa),Headquarters,11240000,www.kalarx.com,(781) 996-5252
"Bioniche Animal Health Usa, Inc.",Texas(Usa),Headquarters,11234285,www.telestatherapeutics.com,(706) 549-4503
"Matrixx Initiatives, Inc.",New Jersey(Usa),Headquarters,11229198,www.matrixxinc.com,(877) 942-2626
"W. F. Young, Incorporated",Massachusetts(Usa),Headquarters,11091560,www.wfyoung.com,(800) 628-9653
"Cymer, Llc",Tennessee(Usa),Headquarters,11083127,www.cymerllc.com,(423) 334-2778
"Pharmedium Services, Llc",Illinois(Usa),Headquarters,11025463,,(800) 523-7749
"Sca Pharmaceuticals, Llc",Arkansas(Usa),Headquarters,11007824,www.scapharma.com,(501) 312-2800
"Pdr Equity, Llc",New Jersey(Usa),Headquarters,11000929,www.pdr.net,(201) 358-7200
Summit Biosciences Inc.,Kentucky(Usa),Headquarters,10895431,www.summitbiosciences.com,(859) 254-0180
"West Coast Laboratories, Inc.",California(Usa),Headquarters,10814171,www.westcoastlabsinc.com,(323) 321-4774
"Porton Usa, Llc",New Jersey(Usa),Headquarters,10795520,www.porton.cn,(908) 791-9100
"Ajay Chemicals, Inc.",Georgia(Usa),Headquarters,10750418,,(770) 943-6202
"Suther Feeds, Inc.",Kansas(Usa),Headquarters,10733189,www.sutherfeeds.com,(785) 292-4414
"X-Gen Pharmaceuticals, Inc.",New York(Usa),Headquarters,10730283,www.xgenpharmadjb.com,(607) 562-2700
"Catalent Massachusetts, Llc",New Jersey(Usa),Headquarters,10717791,www.catalent.com,(732) 537-6200
"Rlc Labs, Inc",Arizona(Usa),Headquarters,10677037,www.i-throid.com,(877) 797-7997
"Curis, Inc.",Massachusetts(Usa),Headquarters,10649000,www.curis.com,(617) 503-6500
Heritage Pharmaceuticals Inc.,New Jersey(Usa),Headquarters,10624200,www.heritagepharma.com,(732) 429-1000
Lupin Inc.,Maryland(Usa),Headquarters,10579924,www.lupin.com,(410) 576-2000
Alex Partners Llc,Minnesota(Usa),Headquarters,10552267,,
"Celator Pharmaceuticals, Inc.",New Jersey(Usa),Headquarters,10535842,www.jazzpharma.com,(609) 243-0123
"Avadel Legacy Pharmaceuticals, Llc",Missouri(Usa),Headquarters,10525021,www.avadel.com,(636) 449-1830
Melinta Subsidiary Corp.,Illinois(Usa),Headquarters,10500407,,(203) 624-5606
Padagis South Carolina Llc,South Carolina(Usa),Headquarters,10494954,www.padagis.com,(269) 384-9603
"National Resilience, Inc.",California(Usa),Headquarters,10428267,www.resilience.com,(888) 737-2460
"Organic By Nature, Inc.",California(Usa),Headquarters,10427545,www.organicbynatureinc.com,(562) 901-0177
"North Star Processing, Llc",Minnesota(Usa),Headquarters,10378999,www.nsp-llc.com,(320) 693-7211
"Dova Pharmaceuticals, Inc.",North Carolina(Usa),Headquarters,10355000,www.sobi-northamerica.com,(919) 748-5975
"Kashiv Biosciences, Llc",New Jersey(Usa),Headquarters,10299198,www.kashivbiosciences.com,(908) 895-1520
"Quark Pharmaceuticals, Inc.",California(Usa),Headquarters,10256843,www.quarkpharma.com,(510) 402-4020
"Particle Dynamics International, Llc",Missouri(Usa),Headquarters,10213469,www.particledynamics.com,(314) 968-2376
"Recursion Pharmaceuticals, Inc.",Utah(Usa),Headquarters,10178000,www.recursion.com,(385) 269-0203
"Element Biosciences, Inc.",California(Usa),Headquarters,10135620,www.elementbiosciences.com,(512) 422-7225
Eci Pharmaceuticals Llc,Florida(Usa),Headquarters,10098771,www.ecipharma.com,(954) 486-8181
Stealth Biotherapeutics Inc.,Massachusetts(Usa),Headquarters,10086317,www.stealthbt.com,(617) 600-6888
"American Animal Health, Inc.",Texas(Usa),Headquarters,10050874,www.aahinc.com,(817) 293-6363
"Atlanta Biologicals, Inc.",Georgia(Usa),Headquarters,10001021,www.atlanta-biologicals.com,(770) 446-3336
Genocept Bioscience Inc,Montana(Usa),Headquarters,10000000,www.genocept.com,(406) 304-9900
"Vensun Pharmaceuticals, Inc.",New Jersey(Usa),Headquarters,10000000,www.vensunrx.com,(215) 809-2015
Qal-Tek Associates Llc,Idaho(Usa),Headquarters,9999177,www.qaltek.com,(208) 523-5557
"Capnia, Inc.",California(Usa),Headquarters,9992442,www.capnia.com,(650) 213-8444
"Mtc Industries, Inc.",New York(Usa),Headquarters,9967519,www.mtcindustries.com,(631) 274-4818
"Modular Thermal Technologies, Llc",Florida(Usa),Headquarters,9962403,www.lifeweartechnologies.com,(954) 785-1055
"Hot Shots Nm, Llc",Iowa(Usa),Headquarters,9957188,www.hotshotsnm.com,(563) 391-0404
Uas Laboratories Llc,Wisconsin(Usa),Headquarters,9955753,www.chr-hansen.com,(816) 695-3122
"Semma Therapeutics, Inc.",Massachusetts(Usa),Headquarters,9911013,www.vrtx.com,(857) 529-6430
"Gen-Probe Prodesse, Inc.",Wisconsin(Usa),Headquarters,9908074,www.hologic.com,(262) 446-0700
"Ultivue, Inc.",Massachusetts(Usa),Headquarters,9906164,biomarker.ultivue.com,(617) 633-7188
"Pure Harvest Hemp, Inc.",Colorado(Usa),Headquarters,9875649,www.pocketshot.com,(800) 560-5148
"Integradose Compounding Services, Llc",Minnesota(Usa),Headquarters,9759274,www.fairview.org,(612) 617-3513
"Adicet Bio, Inc.",Massachusetts(Usa),Headquarters,9730000,,(857) 315-5528
"Sobi, Inc",Massachusetts(Usa),Headquarters,9691509,www.sobi-northamerica.com,(781) 786-7370
"Entera Health, Inc.",Iowa(Usa),Headquarters,9690988,www.enterahealth.com,(515) 963-7577
Kingchem Life Science Llc,New Jersey(Usa),Headquarters,9689230,www.kingchem.com,(201) 825-9988
"Tilray, Inc.",Washington(Usa),Headquarters,9688298,www.tilray.ca,(206) 432-9325
"Potnetwork Holdings, Inc.",Florida(Usa),Headquarters,9680543,www.potnetworkholding.com,(800) 433-0127
Riconpharma Llc,New Jersey(Usa),Headquarters,9655943,www.ingenus.com,(973) 627-4685
"Sucampo Pharma Americas, Llc",Missouri(Usa),Headquarters,9550890,,(314) 654-2000
The Albert B Sabin Vaccine Institute Inc,District Of Columbia(Usa),Headquarters,9548190,www.sabin.org,(202) 842-5025
Alembic Pharmaceuticals Inc.,New Jersey(Usa),Headquarters,9547191,www.alembicusa.com,(908) 393-9604
"Civi Biopharma, Inc.",Maryland(Usa),Headquarters,9528208,www.civibio.com,(484) 222-6251
"Mjic, Inc.",California(Usa),Headquarters,9526019,www.manifest7.com,(833) 654-2462
"Virtus Pharmaceuticals, Llc",Pennsylvania(Usa),Headquarters,9451919,www.virtusrx.com,(267) 938-4850
"Envy Medical, Inc.",New Jersey(Usa),Headquarters,9430965,www.allergan.com,(818) 874-2700
"Archerdx, Llc",Colorado(Usa),Headquarters,9411594,www.archerdx.com,(303) 357-9001
"Polarityte, Inc.",Utah(Usa),Headquarters,9404000,www.polarityte.com,(800) 560-3983
"Tower Holdings, Inc.",California(Usa),Headquarters,9400451,www.impaxlabs.com,(510) 240-6000
Mbl International Corporation,Massachusetts(Usa),Headquarters,9348979,www.mblintl.com,(781) 939-6964
Bodybio Inc.,New Jersey(Usa),Headquarters,9300000,www.bodybio.com,(856) 825-8338
Apicore Llc,New Jersey(Usa),Headquarters,9272942,www.apicore.com,(732) 624-9041
"Jiaherb, Inc",New Jersey(Usa),Headquarters,9268761,www.jiaherbinc.com,(973) 439-6869
Cicl Corporation,New York(Usa),Headquarters,9235841,www.pfizer.com,(901) 215-1243
"Capsida Biotherapeutics, Inc.",California(Usa),Headquarters,9203338,www.capsida.com,(805) 410-2673
